nome,partido,uf,ano,pla ,par ,vnp ,dp ,pp ,aup ,aNj ,pcom ,ajcom ,aNjcom 
LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2021,398,8,762,146,131,0,1,235,0,79
LUIZ PAULO TEIXEIRA FERREIRA,PT,SP,2022,103,3,349,34,67,0,8,58,0,31
LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2019,199,24,312,8,107,5,1,266,7,42
LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2020,130,0,392,5,99,3,0,171,3,30
LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2021,163,29,725,2,124,4,4,168,3,27
LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PL,SP,2022,31,1,341,1,66,0,9,24,0,7
LUIZA ERUNDINA DE SOUSA,PSOL,SP,2019,259,10,250,42,89,24,0,173,23,57
LUIZA ERUNDINA DE SOUSA,PSOL,SP,2020,432,0,394,32,99,3,0,153,44,57
LUIZA ERUNDINA DE SOUSA,PSOL,SP,2021,262,22,630,79,104,27,1,155,44,57
LUIZA ERUNDINA DE SOUSA,PSOL,SP,2022,106,4,299,18,65,10,0,33,5,12
MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2019,87,0,324,83,113,0,0,110,0,6
MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2020,7,0,394,9,102,0,0,65,0,10
MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2021,28,0,762,2,132,0,0,65,0,10
MARCIO LUIZ ALVINO DE SOUZA,PL,SP,2022,14,1,356,8,75,0,0,3,0,2
MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2019,345,7,324,158,105,2,6,209,2,73
MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2020,54,0,394,31,100,2,0,222,1,71
MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2021,181,43,733,161,127,0,5,214,0,66
MARCIO TADEU ANHAIA DE LEMOS,PL,SP,2022,88,8,354,55,73,0,2,52,0,10
MARCO ANTÔNIO FELICIANO,PL,SP,2019,157,0,293,21,92,20,1,300,8,11
MARCO ANTÔNIO FELICIANO,PL,SP,2020,15,0,392,1,101,1,0,221,6,13
MARCO ANTÔNIO FELICIANO,PL,SP,2021,18,0,722,6,124,6,0,221,6,13
MARCO ANTÔNIO FELICIANO,PL,SP,2022,14,1,321,9,68,7,0,27,6,5
MARCO AURELIO BERTAIOLLI,PSD,SP,2019,228,5,324,13,112,1,0,199,5,1
MARCO AURELIO BERTAIOLLI,PSD,SP,2020,11,0,391,4,99,2,1,160,0,12
MARCO AURELIO BERTAIOLLI,PSD,SP,2021,140,20,762,28,131,1,0,160,0,12
MARCO AURELIO BERTAIOLLI,PSD,SP,2022,37,2,336,6,71,1,3,25,0,2
MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2019,1819,1771,278,13,79,34,0,43,3,1
MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2020,1682,1674,364,6,89,13,0,113,20,4
MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2021,95,74,692,0,118,14,0,113,20,4
MARCOS ANTONIO PEREIRA,REPUBLICANOS,SP,2022,4,0,292,2,66,9,0,23,6,0
MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2019,120,6,322,10,112,1,0,192,36,0
MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2020,60,2,394,10,101,1,0,183,35,0
MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2021,58,7,612,3,112,17,0,180,35,0
MARIA DO PARTO MENDES ROSAS,REPUBLICANOS,SP,2022,49,4,190,2,45,0,0,34,0,0
MIGUEL LOMBARDI,PL,SP,2019,291,3,324,5,113,0,0,288,1,11
MIGUEL LOMBARDI,PL,SP,2020,11,0,391,2,101,1,0,276,0,30
MIGUEL LOMBARDI,PL,SP,2021,21,0,762,0,130,0,2,278,0,31
MIGUEL LOMBARDI,PL,SP,2022,14,1,354,3,75,0,0,48,0,8
MILTON VIEIRA PINTO,REPUBLICANOS,SP,2019,247,0,313,24,103,9,1,54,11,77
MILTON VIEIRA PINTO,REPUBLICANOS,SP,2020,24,0,382,7,96,5,1,37,6,16
MILTON VIEIRA PINTO,REPUBLICANOS,SP,2021,20,0,416,4,80,3,1,38,6,16
MILTON VIEIRA PINTO,REPUBLICANOS,SP,2022,8,0,327,2,63,9,3,18,5,8
NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2019,140,0,290,10,98,11,4,176,9,43
NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2020,27,0,381,3,95,6,1,120,6,23
NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2021,43,2,759,0,131,1,0,120,5,20
NICOLINO BOZZELLA JUNIOR,UNIÃO,SP,2022,16,1,332,0,66,8,1,24,5,8
NILTO IGNACIO TATTO,PT,SP,2019,404,9,293,57,107,6,0,162,11,94
NILTO IGNACIO TATTO,PT,SP,2020,509,0,386,41,96,5,1,120,1,57
NILTO IGNACIO TATTO,PT,SP,2021,458,26,762,151,131,0,1,120,1,58
NILTO IGNACIO TATTO,PT,SP,2022,135,3,354,44,74,0,1,28,0,15
ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2019,374,9,292,114,104,6,3,256,17,170
ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2020,234,2,394,39,100,1,1,311,8,198
ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2021,202,12,762,118,129,1,2,302,8,195
ORLANDO SILVA DE JESUS JUNIOR,PCdoB,SP,2022,65,3,329,40,69,6,0,49,2,28
PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2019,323,0,283,0,84,29,0,28,22,70
PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2020,121,0,391,0,93,9,0,21,24,72
PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2021,75,0,693,0,108,24,0,21,24,73
PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,2022,34,0,233,0,38,37,0,2,11,10
PAULO ROBERTO FREIRE DA COSTA,PL,SP,2019,277,5,240,2,66,40,7,103,19,36
PAULO ROBERTO FREIRE DA COSTA,PL,SP,2020,3,0,394,0,98,3,1,57,8,54
PAULO ROBERTO FREIRE DA COSTA,PL,SP,2021,9,0,670,0,120,12,0,57,8,54
PAULO ROBERTO FREIRE DA COSTA,PL,SP,2022,13,0,285,0,57,8,10,17,2,8
PAULO SERGIO ABOU ANNI,UNIÃO,SP,2019,263,3,309,2,109,0,4,76,0,17
PAULO SERGIO ABOU ANNI,UNIÃO,SP,2020,17,0,394,16,101,1,0,77,1,24
PAULO SERGIO ABOU ANNI,UNIÃO,SP,2021,40,1,748,0,130,0,2,77,1,25
PAULO SERGIO ABOU ANNI,UNIÃO,SP,2022,20,2,336,1,71,3,1,19,1,10
RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2019,0,0,0,0,0,0,0,162,0,1
RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2020,146,0,341,38,81,1,0,344,0,10
RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2021,230,3,762,57,130,0,2,345,0,11
RICARDO AUGUSTO MACHADO DA SILVA,PSD,SP,2022,49,4,348,27,72,0,3,41,0,3
RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2019,318,4,276,12,96,10,8,159,14,83
RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2020,76,0,393,12,93,5,4,121,2,50
RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2021,77,2,730,11,126,4,2,121,2,50
RICARDO IZAR JUNIOR,REPUBLICANOS,SP,2022,28,1,328,5,66,2,7,7,1,8
ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2019,436,2,279,34,96,17,0,117,20,81
ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2020,46,0,394,6,102,0,0,227,18,103
ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2021,93,5,667,19,123,9,0,228,18,104
ROBERTO ALVES DE LUCENA,REPUBLICANOS,SP,2022,49,2,354,24,73,1,1,48,5,18
ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2019,138,5,320,18,103,7,3,270,7,29
ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2020,75,1,394,92,102,0,0,369,0,36
ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2021,173,19,762,221,132,0,0,366,0,36
ROBERTO SEBASTIÃO PETERNELLI JUNIOR,UNIÃO,SP,2022,93,7,356,117,72,0,3,105,0,17
RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2019,507,19,308,13,108,5,0,285,12,16
RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2020,148,0,394,1,101,0,1,266,4,9
RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2021,204,8,762,52,130,0,2,262,4,9
RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,SP,2022,85,4,354,19,74,1,0,82,1,5
ROSANA DE OLIVEIRA VALLE,PL,SP,2019,181,5,317,11,109,4,0,257,5,0
ROSANA DE OLIVEIRA VALLE,PL,SP,2020,82,0,394,5,101,1,0,210,17,6
ROSANA DE OLIVEIRA VALLE,PL,SP,2021,70,4,731,5,124,8,0,206,17,7
ROSANA DE OLIVEIRA VALLE,PL,SP,2022,19,1,319,1,71,3,1,33,2,2
RUI GOETHE DA COSTA FALCÃO,PT,SP,2019,253,1,320,34,112,0,1,185,3,88
RUI GOETHE DA COSTA FALCÃO,PT,SP,2020,157,0,394,6,96,5,1,223,9,26
RUI GOETHE DA COSTA FALCÃO,PT,SP,2021,162,0,701,2,120,9,3,223,9,26
RUI GOETHE DA COSTA FALCÃO,PT,SP,2022,53,0,335,4,70,0,5,36,0,8
SAMIA DE SOUZA BOMFIM,PSOL,SP,2019,431,5,318,65,108,3,2,232,17,42
SAMIA DE SOUZA BOMFIM,PSOL,SP,2020,533,0,393,192,100,1,1,165,31,33
SAMIA DE SOUZA BOMFIM,PSOL,SP,2021,265,7,440,20,78,47,7,158,31,32
SAMIA DE SOUZA BOMFIM,PSOL,SP,2022,422,4,341,220,64,11,0,29,0,3
SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2019,85,6,315,19,107,5,1,188,12,1
SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2020,13,0,394,138,102,0,0,169,2,4
SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2021,63,5,762,1,131,0,1,168,2,4
SAMUEL MOREIRA DA SILVA JUNIOR,PSDB,SP,2022,35,0,334,34,71,3,1,35,2,2
TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2019,263,12,312,11,104,7,2,211,11,25
TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2020,319,2,394,15,101,1,0,354,5,36
TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2021,338,15,760,19,129,1,2,348,5,36
TABATA CLAUDIA AMARAL DE PONTES,PSB,SP,2022,189,9,340,11,72,0,3,115,0,5
VANDERLEI MACRIS,PSDB,SP,2019,226,3,305,23,104,8,1,161,4,25
VANDERLEI MACRIS,PSDB,SP,2020,18,0,391,6,98,4,0,124,5,26
VANDERLEI MACRIS,PSDB,SP,2021,101,10,745,14,129,0,3,125,5,27
VANDERLEI MACRIS,PSDB,SP,2022,17,0,349,6,66,4,5,23,5,5
VICENTE PAULO DA SILVA,PT,SP,2019,349,0,290,125,102,10,1,52,15,62
VICENTE PAULO DA SILVA,PT,SP,2020,261,0,394,106,98,3,1,57,4,31
VICENTE PAULO DA SILVA,PT,SP,2021,213,11,740,213,129,3,0,57,4,32
VICENTE PAULO DA SILVA,PT,SP,2022,69,3,311,57,66,7,2,14,2,8
VINICIUS LAZZER POIT,NOVO,SP,2019,134,12,324,51,111,2,0,293,1,0
VINICIUS LAZZER POIT,NOVO,SP,2020,115,1,391,60,101,1,0,113,4,4
VINICIUS LAZZER POIT,NOVO,SP,2021,107,1,762,103,132,0,0,104,4,4
VINICIUS LAZZER POIT,NOVO,SP,2022,10,0,329,5,69,5,1,23,4,4
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2019,376,15,304,93,94,17,2,182,9,33
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2020,55,1,392,72,98,3,1,131,8,42
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2021,91,13,706,79,124,8,0,132,8,42
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,SP,2022,214,1,315,59,65,10,0,7,3,10
VITOR LIPPI,PSDB,SP,2019,192,16,322,15,108,4,1,169,0,22
VITOR LIPPI,PSDB,SP,2020,27,1,394,21,100,1,1,127,0,20
VITOR LIPPI,PSDB,SP,2021,106,12,762,13,132,0,0,123,0,21
VITOR LIPPI,PSDB,SP,2022,25,10,348,10,73,0,2,27,0,12
CARLOS HENRIQUE AMORIM,UNIAO,TO,2019,420,2,322,29,110,2,1,266,10,23
CARLOS HENRIQUE AMORIM,UNIAO,TO,2020,12,0,376,10,93,1,8,100,1,41
CARLOS HENRIQUE AMORIM,UNIAO,TO,2021,126,4,762,16,129,0,3,99,1,40
CARLOS HENRIQUE AMORIM,UNIAO,TO,2022,28,0,317,10,63,1,11,30,1,19
CELIO ALVES DE MOURA,PT,TO,2019,401,6,318,156,111,1,1,255,1,29
CELIO ALVES DE MOURA,PT,TO,2020,302,0,394,30,99,3,0,205,1,43
CELIO ALVES DE MOURA,PT,TO,2021,285,0,736,88,125,7,0,201,1,43
CELIO ALVES DE MOURA,PT,TO,2022,77,0,348,65,71,0,4,47,0,27
DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2019,122,4,289,9,99,14,0,181,37,22
DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2020,64,0,394,4,101,1,0,352,34,34
DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2021,55,13,681,0,117,15,0,357,34,34
DULCE FERREIRA PAGANI MIRANDA,MDB,TO,2022,15,5,341,0,67,8,0,62,11,5
ELI DIAS BORGES,PL,TO,2019,302,4,310,173,108,2,3,74,5,89
ELI DIAS BORGES,PL,TO,2020,30,3,296,67,88,11,3,40,3,85
ELI DIAS BORGES,PL,TO,2021,23,0,745,130,128,3,1,40,3,85
ELI DIAS BORGES,PL,TO,2022,19,0,347,60,67,0,8,5,0,10
LÁZARO BOTELHO MARTINS,PP,TO,2019,0,0,0,0,0,0,0,0,0,0
LÁZARO BOTELHO MARTINS,PP,TO,2020,0,0,0,0,0,0,0,1,0,0
LÁZARO BOTELHO MARTINS,PP,TO,2021,0,0,0,0,0,0,0,2,0,0
LÁZARO BOTELHO MARTINS,PP,TO,2022,1,0,27,1,5,0,0,2,0,0
TIAGO DE PAULA ANDRINO,PSB,TO,2019,0,0,0,0,0,0,0,0,0,0
TIAGO DE PAULA ANDRINO,PSB,TO,2020,0,0,0,0,0,0,0,5,0,1
TIAGO DE PAULA ANDRINO,PSB,TO,2021,0,0,0,0,0,0,0,5,0,1
TIAGO DE PAULA ANDRINO,PSB,TO,2022,9,0,57,11,23,0,1,5,0,1
TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2019,156,11,321,64,107,4,2,151,8,69
TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2020,90,0,394,78,100,2,0,112,1,70
TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2021,65,2,749,43,127,1,4,102,1,65
TIAGO DIMAS BRAGA PEREIRA,PODEMOS,TO,2022,15,1,343,38,72,0,3,5,0,1
VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2019,105,4,257,64,94,7,12,113,6,35
VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2020,25,1,392,17,93,6,3,76,0,39
VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2021,56,3,744,24,128,0,4,76,0,40
VICENTE ALVES DE OLIVEIRA JUNIOR,PP,TO,2022,31,2,276,4,53,0,22,13,0,19
